Successful: 4728
Failed: 2328
Sent to users:
1569. User ID: 1242776976, Status: Delivered
1570. User ID: 1244651841, Status: Delivered
1571. User ID: 1244885548, Status: Delivered
1572. User ID: 1245096292, Status: Delivered
1573. User ID: 1247072432, Status: Delivered
1574. User ID: 1247844542, Status: Delivered
1575. User ID: 1248746802, Status: Delivered
1576. User ID: 1248803273, Status: Delivered
1577. User ID: 1248905538, Status: Delivered
1578. User ID: 1250043147, Status: Delivered
1579. User ID: 1250370447, Status: Delivered
1580. User ID: 1250832748, Status: Delivered
1581. User ID: 1251513227, Status: Delivered
1582. User ID: 1251807722, Status: Delivered
1583. User ID: 1252598054, Status: Delivered
1584. User ID: 1253153614, Status: Not delivered
1585. User ID: 1255897257, Status: Delivered
1586. User ID: 1255993803, Status: Not delivered
1587. User ID: 1256135516, Status: Delivered
1588. User ID: 1257359782, Status: Not delivered
1589. User ID: 1257623345, Status: Not delivered
1590. User ID: 1257904711, Status: Not delivered
1591. User ID: 1258040541, Status: Delivered
1592. User ID: 1258461409, Status: Delivered
1593. User ID: 1258862922, Status: Not delivered
1594. User ID: 1259135100, Status: Delivered
1595. User ID: 1259383513, Status: Delivered
1596. User ID: 1260154916, Status: Delivered
1597. User ID: 1262565699, Status: Delivered
1598. User ID: 1263005886, Status: Delivered
1599. User ID: 1264573881, Status: Not delivered
1600. User ID: 1268642786, Status: Delivered
1601. User ID: 1269106005, Status: Delivered
1602. User ID: 1269356248, Status: Delivered
1603. User ID: 1269476204, Status: Delivered
1604. User ID: 1270156431, Status: Delivered
1605. User ID: 1271432407, Status: Delivered
1606. User ID: 1274270464, Status: Not delivered
1607. User ID: 1274445209, Status: Delivered
1608. User ID: 1275175092, Status: Delivered
1609. User ID: 1275364443, Status: Delivered
1610. User ID: 1276380253, Status: Not delivered
1611. User ID: 1276457633, Status: Not delivered
1612. User ID: 1276539371, Status: Delivered
1613. User ID: 1276572161, Status: Not delivered
1614. User ID: 1276847726, Status: Delivered
1615. User ID: 1279399435, Status: Not delivered
1616. User ID: 1280378295, Status: Delivered
1617. User ID: 1280997235, Status: Not delivered
1618. User ID: 1281917627, Status: Delivered
1619. User ID: 1282096553, Status: Not delivered
1620. User ID: 1282250686, Status: Not delivered
1621. User ID: 1282439543, Status: Not delivered
1622. User ID: 1284232824, Status: Delivered
1623. User ID: 1286245952, Status: Not delivered
1624. User ID: 1286666928, Status: Not delivered
1625. User ID: 1290238976, Status: Not delivered
1626. User ID: 1291801885, Status: Delivered
1627. User ID: 1291896839, Status: Delivered
1628. User ID: 1291926527, Status: Delivered
1629. User ID: 1292003629, Status: Delivered
1630. User ID: 1292610531, Status: Delivered
1631. User ID: 1292862974, Status: Delivered
1632. User ID: 1293071836, Status: Delivered
1633. User ID: 1293415879, Status: Delivered
1634. User ID: 1293913340, Status: Delivered
1635. User ID: 1294521405, Status: Delivered
1636. User ID: 1294723796, Status: Delivered
1637. User ID: 1295776187, Status: Delivered
1638. User ID: 1296591463, Status: Delivered
1639. User ID: 1296774666, Status: Not delivered
1640. User ID: 1296905697, Status: Delivered
1641. User ID: 1296938338, Status: Delivered
1642. User ID: 1300041861, Status: Delivered
1643. User ID: 1300157694, Status: Not delivered
1644. User ID: 1301049999, Status: Delivered
1645. User ID: 1302889775, Status: Delivered
1646. User ID: 1303185978, Status: Delivered
1647. User ID: 1303285298, Status: Delivered
1648. User ID: 1303328260, Status: Delivered
1649. User ID: 1304369763, Status: Delivered
1650. User ID: 1304388786, Status: Delivered
1651. User ID: 1305348571, Status: Delivered
1652. User ID: 1306433120, Status: Delivered
1653. User ID: 1306534722, Status: Delivered
1654. User ID: 1309698751, Status: Not delivered
1655. User ID: 1309993203, Status: Delivered
1656. User ID: 1310487234, Status: Delivered
1657. User ID: 1311282974, Status: Delivered
1658. User ID: 1311304183, Status: Not delivered
1659. User ID: 1311446825, Status: Not delivered
1660. User ID: 1312338977, Status: Delivered
1661. User ID: 1312361062, Status: Not delivered
1662. User ID: 1313681688, Status: Delivered
1663. User ID: 1314064267, Status: Delivered
1664. User ID: 1315840332, Status: Not delivered
1665. User ID: 1316212370, Status: Delivered
1666. User ID: 1316257974, Status: Not delivered
1667. User ID: 1318055861, Status: Delivered
1668. User ID: 1318646914, Status: Delivered
1669. User ID: 1319678520, Status: Delivered
1670. User ID: 1319700866, Status: Delivered
1671. User ID: 1321278079, Status: Not delivered
1672. User ID: 1321366623, Status: Not delivered
1673. User ID: 1322550319, Status: Not delivered
1674. User ID: 1322611690, Status: Delivered
1675. User ID: 1323063806, Status: Not delivered
1676. User ID: 1323082880, Status: Delivered
1677. User ID: 1324915522, Status: Not delivered
1678. User ID: 1325675838, Status: Delivered
1679. User ID: 1325743766, Status: Delivered
1680. User ID: 1326817983, Status: Delivered
1681. User ID: 1326818381, Status: Delivered
1682. User ID: 1327270185, Status: Delivered
1683. User ID: 1328588403, Status: Delivered
1684. User ID: 1328627322, Status: Delivered
1685. User ID: 1329263666, Status: Not delivered
1686. User ID: 1329398398, Status: Not delivered
1687. User ID: 1329817386, Status: Not delivered
1688. User ID: 1331970637, Status: Delivered
1689. User ID: 1332651995, Status: Not delivered
1690. User ID: 1333788178, Status: Not delivered
1691. User ID: 1334952733, Status: Delivered
1692. User ID: 1335164267, Status: Delivered
1693. User ID: 1335405211, Status: Delivered
1694. User ID: 1335986314, Status: Delivered
1695. User ID: 1336789236, Status: Delivered
1696. User ID: 1337616550, Status: Delivered
1697. User ID: 1338097269, Status: Not delivered
1698. User ID: 1339132472, Status: Delivered
1699. User ID: 1339459816, Status: Delivered
1700. User ID: 1342305213, Status: Delivered
1701. User ID: 1342356506, Status: Delivered
1702. User ID: 1343293407, Status: Not delivered
1703. User ID: 1344162015, Status: Delivered
1704. User ID: 1344774839, Status: Delivered
1705. User ID: 1345178531, Status: Delivered
1706. User ID: 1345451537, Status: Delivered
1707. User ID: 1345651918, Status: Delivered
1708. User ID: 1345677544, Status: Delivered
1709. User ID: 1346168835, Status: Delivered
1710. User ID: 1346727336, Status: Delivered
1711. User ID: 1346942667, Status: Delivered
1712. User ID: 1347916635, Status: Delivered
1713. User ID: 1349208444, Status: Delivered
1714. User ID: 1350345685, Status: Delivered
1715. User ID: 1351953759, Status: Delivered
1716. User ID: 1352369774, Status: Delivered
1717. User ID: 1352377248, Status: Delivered
1718. User ID: 1354000894, Status: Delivered
1719. User ID: 1354213831, Status: Not delivered
1720. User ID: 1354700915, Status: Delivered
1721. User ID: 1356026052, Status: Not delivered
1722. User ID: 1356100020, Status: Delivered
1723. User ID: 1356344707, Status: Delivered
1724. User ID: 1356445931, Status: Delivered
1725. User ID: 1357866254, Status: Not delivered
1726. User ID: 1358580058, Status: Delivered
1727. User ID: 1358835606, Status: Delivered
1728. User ID: 1358907509, Status: Delivered
1729. User ID: 1359995298, Status: Delivered
1730. User ID: 1360797483, Status: Delivered
1731. User ID: 1362099880, Status: Not delivered
1732. User ID: 1363846775, Status: Not delivered
1733. User ID: 1364012020, Status: Delivered
1734. User ID: 1364528798, Status: Delivered
1735. User ID: 1365509281, Status: Not delivered
1736. User ID: 1369002972, Status: Not delivered
1737. User ID: 1369212345, Status: Not delivered
1738. User ID: 1370883476, Status: Not delivered
1739. User ID: 1371617130, Status: Delivered
1740. User ID: 1373230712, Status: Not delivered
1741. User ID: 1374238351, Status: Delivered
1742. User ID: 1376996553, Status: Delivered
1743. User ID: 1377171860, Status: Delivered
1744. User ID: 1378131483, Status: Delivered
1745. User ID: 1378273637, Status: Delivered
1746. User ID: 1378690980, Status: Delivered
1747. User ID: 1380460690, Status: Delivered
1748. User ID: 1380531856, Status: Delivered
1749. User ID: 1380662265, Status: Not delivered
1750. User ID: 1380775533, Status: Not delivered
1751. User ID: 1382516754, Status: Delivered
1752. User ID: 1383002647, Status: Delivered
1753. User ID: 1384264532, Status: Not delivered
1754. User ID: 1384368792, Status: Delivered
1755. User ID: 1384524326, Status: Not delivered
1756. User ID: 1385654832, Status: Not delivered
1757. User ID: 1385810971, Status: Delivered
1758. User ID: 1386031172, Status: Delivered
1759. User ID: 1386134226, Status: Not delivered
1760. User ID: 1386564098, Status: Not delivered
1761. User ID: 1386689886, Status: Not delivered
1762. User ID: 1387033960, Status: Delivered
1763. User ID: 1388722534, Status: Delivered
1764. User ID: 1388835350, Status: Not delivered
1765. User ID: 1388863620, Status: Not delivered
1766. User ID: 1392188614, Status: Delivered
1767. User ID: 1392771701, Status: Delivered
1768. User ID: 1392996396, Status: Not delivered
1769. User ID: 1393655165, Status: Not delivered
1770. User ID: 1393727145, Status: Delivered
1771. User ID: 1393968610, Status: Delivered
1772. User ID: 1394824316, Status: Delivered
1773. User ID: 1397103438, Status: Not delivered
1774. User ID: 1397801397, Status: Not delivered
1775. User ID: 1399101551, Status: Delivered
1776. User ID: 1401868709, Status: Delivered
1777. User ID: 1402160841, Status: Delivered
1778. User ID: 1402910555, Status: Delivered
1779. User ID: 1402972526, Status: Not delivered
1780. User ID: 1403301054, Status: Not delivered
1781. User ID: 1403347874, Status: Delivered
1782. User ID: 1403678627, Status: Delivered
1783. User ID: 1403848031, Status: Delivered
1784. User ID: 1403944409, Status: Delivered
1785. User ID: 1404521320, Status: Delivered
1786. User ID: 1405831239, Status: Delivered
1787. User ID: 1406688863, Status: Delivered
1788. User ID: 1407395663, Status: Delivered
1789. User ID: 1407556371, Status: Delivered
1790. User ID: 1408155912, Status: Delivered
1791. User ID: 1408336728, Status: Not delivered
1792. User ID: 1410118462, Status: Delivered
1793. User ID: 1410989925, Status: Delivered
1794. User ID: 1412027588, Status: Not delivered
1795. User ID: 1412291773, Status: Delivered
1796. User ID: 1413014374, Status: Delivered
1797. User ID: 1413085711, Status: Delivered
1798. User ID: 1413209454, Status: Delivered
1799. User ID: 1414934888, Status: Delivered
1800. User ID: 1417049380, Status: Delivered
1801. User ID: 1417171424, Status: Not delivered
1802. User ID: 1417401350, Status: Delivered
1803. User ID: 1417406242, Status: Delivered
1804. User ID: 1417698598, Status: Delivered
1805. User ID: 1418576012, Status: Not delivered
1806. User ID: 1418778269, Status: Delivered
1807. User ID: 1419826766, Status: Delivered
1808. User ID: 1420409810, Status: Delivered
1809. User ID: 1420889078, Status: Not delivered
1810. User ID: 1422278045, Status: Delivered
1811. User ID: 1426272278, Status: Delivered
1812. User ID: 1427379348, Status: Not delivered
1813. User ID: 1427508053, Status: Not delivered
1814. User ID: 1428325703, Status: Delivered
1815. User ID: 1429150199, Status: Not delivered
1816. User ID: 1430020012, Status: Delivered
1817. User ID: 1430166220, Status: Not delivered
1818. User ID: 1431365738, Status: Not delivered
1819. User ID: 1432034746, Status: Delivered
1820. User ID: 1435224646, Status: Not delivered
1821. User ID: 1435524498, Status: Not delivered
1822. User ID: 1436189908, Status: Delivered
1823. User ID: 1439170221, Status: Not delivered
1824. User ID: 1439206319, Status: Delivered
1825. User ID: 1440114799, Status: Delivered
1826. User ID: 1441508948, Status: Delivered
1827. User ID: 1441660839, Status: Not delivered
1828. User ID: 1443104146, Status: Not delivered
1829. User ID: 1444497698, Status: Delivered
1830. User ID: 1445178487, Status: Delivered
1831. User ID: 1445309059, Status: Not delivered
1832. User ID: 1446063511, Status: Delivered
1833. User ID: 1447574559, Status: Delivered
1834. User ID: 1447734427, Status: Not delivered
1835. User ID: 1448503565, Status: Delivered
1836. User ID: 1448680465, Status: Delivered
1837. User ID: 1450658170, Status: Delivered
1838. User ID: 1451554340, Status: Delivered
1839. User ID: 1451567032, Status: Delivered
1840. User ID: 1451932319, Status: Not delivered
1841. User ID: 1452345517, Status: Delivered
1842. User ID: 1452573533, Status: Delivered
1843. User ID: 1453018999, Status: Not delivered
1844. User ID: 1454827437, Status: Delivered
1845. User ID: 1455902234, Status: Delivered
1846. User ID: 1455943852, Status: Delivered
1847. User ID: 1456365267, Status: Not delivered
1848. User ID: 1456397247, Status: Not delivered
1849. User ID: 1458035494, Status: Delivered
1850. User ID: 1459205673, Status: Delivered
1851. User ID: 1459594561, Status: Delivered
1852. User ID: 1460185460, Status: Delivered
1853. User ID: 1460779401, Status: Not delivered
1854. User ID: 1460821320, Status: Delivered
1855. User ID: 1461887516, Status: Delivered
1856. User ID: 1462764612, Status: Delivered
1857. User ID: 1464137889, Status: Not delivered
1858. User ID: 1464982560, Status: Not delivered
1859. User ID: 1464995888, Status: Delivered
1860. User ID: 1465274265, Status: Not delivered
1861. User ID: 1465698259, Status: Delivered
1862. User ID: 1465790592, Status: Not delivered
1863. User ID: 1466175900, Status: Delivered
1864. User ID: 1467443743, Status: Delivered
1865. User ID: 1467746116, Status: Not delivered
1866. User ID: 1467830078, Status: Delivered
1867. User ID: 1468297334, Status: Delivered
1868. User ID: 1468978015, Status: Delivered
1869. User ID: 1471529256, Status: Not delivered
1870. User ID: 1472649899, Status: Delivered
1871. User ID: 1474588265, Status: Delivered
1872. User ID: 1475031661, Status: Not delivered
1873. User ID: 1475998160, Status: Delivered
1874. User ID: 1478343704, Status: Delivered
1875. User ID: 1480031683, Status: Delivered
1876. User ID: 1482598358, Status: Delivered
1877. User ID: 1484070542, Status: Not delivered
1878. User ID: 1484217677, Status: Delivered
1879. User ID: 1484670896, Status: Delivered
1880. User ID: 1485064332, Status: Delivered
1881. User ID: 1485919569, Status: Not delivered
1882. User ID: 1487662984, Status: Delivered
1883. User ID: 1488158621, Status: Delivered
1884. User ID: 1488461302, Status: Delivered
1885. User ID: 1489442869, Status: Delivered
1886. User ID: 1491003863, Status: Delivered
1887. User ID: 1491532089, Status: Not delivered
1888. User ID: 1492586846, Status: Delivered
1889. User ID: 1492793030, Status: Delivered
1890. User ID: 1493314895, Status: Not delivered
1891. User ID: 1494205397, Status: Not delivered
1892. User ID: 1495388729, Status: Delivered
1893. User ID: 1496656975, Status: Delivered
1894. User ID: 1499113845, Status: Delivered
1895. User ID: 1499583800, Status: Delivered
1896. User ID: 1502144178, Status: Not delivered
1897. User ID: 1507556040, Status: Delivered
1898. User ID: 1510956339, Status: Delivered
1899. User ID: 1514017965, Status: Not delivered
1900. User ID: 1515402062, Status: Not delivered
1901. User ID: 1516163019, Status: Delivered
1902. User ID: 1516200352, Status: Delivered
1903. User ID: 1516415476, Status: Delivered
1904. User ID: 1517660409, Status: Not delivered
1905. User ID: 1519079545, Status: Delivered
1906. User ID: 1519087913, Status: Delivered
1907. User ID: 1520857904, Status: Delivered
1908. User ID: 1521260554, Status: Not delivered
1909. User ID: 1522532228, Status: Delivered
1910. User ID: 1522696284, Status: Delivered
1911. User ID: 1523684087, Status: Delivered
1912. User ID: 1525573650, Status: Delivered
1913. User ID: 1525897013, Status: Delivered
1914. User ID: 1526197230, Status: Delivered
1915. User ID: 1526989268, Status: Delivered
1916. User ID: 1528259245, Status: Not delivered
1917. User ID: 1530457971, Status: Delivered
1918. User ID: 1530527313, Status: Delivered
1919. User ID: 1531898787, Status: Delivered
1920. User ID: 1532141973, Status: Delivered
1921. User ID: 1534160022, Status: Not delivered
1922. User ID: 1534203072, Status: Not delivered
1923. User ID: 1535208896, Status: Delivered
1924. User ID: 1537557251, Status: Not delivered
1925. User ID: 1537919766, Status: Not delivered
1926. User ID: 1537919785, Status: Delivered
1927. User ID: 1538104493, Status: Not delivered
1928. User ID: 1539201831, Status: Delivered
1929. User ID: 1539334017, Status: Delivered
1930. User ID: 1539403186, Status: Delivered
1931. User ID: 1539726211, Status: Delivered
1932. User ID: 1539874536, Status: Delivered
1933. User ID: 1542942866, Status: Not delivered
1934. User ID: 1544482198, Status: Delivered
1935. User ID: 1544553777, Status: Delivered
1936. User ID: 1545163001, Status: Delivered
1937. User ID: 1545324048, Status: Delivered
1938. User ID: 1546863577, Status: Delivered
1939. User ID: 1552456783, Status: Not delivered
1940. User ID: 1553791178, Status: Delivered
1941. User ID: 1554869047, Status: Delivered
1942. User ID: 1556803624, Status: Delivered
1943. User ID: 1559797312, Status: Not delivered
1944. User ID: 1562153626, Status: Delivered
1945. User ID: 1562386337, Status: Not delivered
1946. User ID: 1562540822, Status: Delivered
1947. User ID: 1562661864, Status: Delivered
1948. User ID: 1564672228, Status: Delivered
1949. User ID: 1564691455, Status: Not delivered
1950. User ID: 1565818640, Status: Not delivered
1951. User ID: 1566944947, Status: Delivered
1952. User ID: 1567701576, Status: Not delivered
1953. User ID: 1568116287, Status: Not delivered
1954. User ID: 1569757371, Status: Not delivered
1955. User ID: 1569906987, Status: Delivered
1956. User ID: 1570652047, Status: Delivered
1957. User ID: 1574107414, Status: Delivered
1958. User ID: 1575278625, Status: Delivered
1959. User ID: 1577802657, Status: Delivered
1960. User ID: 1578096652, Status: Not delivered
1961. User ID: 1583493567, Status: Not delivered
1962. User ID: 1584336437, Status: Not delivered
1963. User ID: 1584721072, Status: Not delivered
1964. User ID: 1585724483, Status: Not delivered
1965. User ID: 1588746817, Status: Delivered
1966. User ID: 1590030646, Status: Delivered
1967. User ID: 1591987047, Status: Not delivered
1968. User ID: 1592618326, Status: Not delivered
1969. User ID: 1596093920, Status: Not delivered
1970. User ID: 1597127073, Status: Delivered
1971. User ID: 1597647216, Status: Not delivered
1972. User ID: 1598495464, Status: Delivered
1973. User ID: 1598993395, Status: Delivered
1974. User ID: 1599183968, Status: Delivered
1975. User ID: 1599850802, Status: Delivered
1976. User ID: 1601427266, Status: Not delivered
1977. User ID: 1603398129, Status: Delivered
1978. User ID: 1604874330, Status: Delivered
1979. User ID: 1607001705, Status: Delivered
1980. User ID: 1607027672, Status: Not delivered
1981. User ID: 1607771711, Status: Delivered
1982. User ID: 1608018637, Status: Delivered
1983. User ID: 1608895606, Status: Not delivered
1984. User ID: 1609165159, Status: Delivered
1985. User ID: 1609182840, Status: Not delivered
1986. User ID: 1609695789, Status: Not delivered
1987. User ID: 1609916019, Status: Delivered
1988. User ID: 1611123509, Status: Not delivered
1989. User ID: 1612504882, Status: Delivered
1990. User ID: 1614780801, Status: Delivered
1991. User ID: 1615098352, Status: Delivered
1992. User ID: 1615575927, Status: Delivered
1993. User ID: 1615757244, Status: Delivered
1994. User ID: 1617375607, Status: Delivered
1995. User ID: 1622476306, Status: Delivered
1996. User ID: 1622786382, Status: Not delivered
1997. User ID: 1622843921, Status: Not delivered
1998. User ID: 1623792833, Status: Delivered
1999. User ID: 1625266987, Status: Not delivered
2000. User ID: 1626033811, Status: Delivered
2001. User ID: 1626504452, Status: Delivered
2002. User ID: 1626852315, Status: Delivered
2003. User ID: 1627679647, Status: Delivered
2004. User ID: 1628187429, Status: Delivered
2005. User ID: 1628497647, Status: Delivered
2006. User ID: 1628846713, Status: Delivered
2007. User ID: 1629651052, Status: Delivered
2008. User ID: 1632397089, Status: Delivered
2009. User ID: 1634822530, Status: Delivered
2010. User ID: 1634880409, Status: Delivered
2011. User ID: 1634935455, Status: Delivered
2012. User ID: 1635498807, Status: Not delivered
2013. User ID: 1636322743, Status: Delivered
2014. User ID: 1637379645, Status: Delivered
2015. User ID: 1639711977, Status: Not delivered
2016. User ID: 1641919545, Status: Delivered
2017. User ID: 1642609365, Status: Delivered
2018. User ID: 1642742897, Status: Not delivered
2019. User ID: 1643566776, Status: Delivered
2020. User ID: 1645059599, Status: Not delivered
2021. User ID: 1645322787, Status: Delivered
2022. User ID: 1646149243, Status: Delivered
2023. User ID: 1647156857, Status: Delivered
2024. User ID: 1648450403, Status: Delivered
2025. User ID: 1648537763, Status: Delivered
2026. User ID: 1648660453, Status: Not delivered
2027. User ID: 1649249198, Status: Delivered
2028. User ID: 1649316360, Status: Delivered
2029. User ID: 1650372608, Status: Delivered
2030. User ID: 1650463869, Status: Delivered
2031. User ID: 1651536137, Status: Not delivered
2032. User ID: 1652885354, Status: Not delivered
2033. User ID: 1653330928, Status: Not delivered
2034. User ID: 1653576378, Status: Delivered
2035. User ID: 1654816919, Status: Delivered
2036. User ID: 1655253970, Status: Delivered
2037. User ID: 1656248546, Status: Delivered
2038. User ID: 1656296700, Status: Delivered
2039. User ID: 1657598765, Status: Delivered
2040. User ID: 1658470430, Status: Delivered
2041. User ID: 1661046694, Status: Delivered
2042. User ID: 1661077326, Status: Delivered
2043. User ID: 1661517218, Status: Delivered
2044. User ID: 1663087100, Status: Delivered
2045. User ID: 1664151540, Status: Delivered
2046. User ID: 1664300776, Status: Delivered
2047. User ID: 1665360432, Status: Delivered
2048. User ID: 1665389989, Status: Not delivered
2049. User ID: 1668310269, Status: Not delivered
2050. User ID: 1669065697, Status: Delivered
2051. User ID: 1669276766, Status: Delivered
2052. User ID: 1669738402, Status: Delivered
2053. User ID: 1669788168, Status: Not delivered
2054. User ID: 1669813480, Status: Delivered
2055. User ID: 1669920921, Status: Not delivered
2056. User ID: 1671070423, Status: Delivered
2057. User ID: 1671444370, Status: Delivered
2058. User ID: 1672579985, Status: Delivered
2059. User ID: 1672833879, Status: Not delivered
2060. User ID: 1673062090, Status: Delivered
2061. User ID: 1673143846, Status: Delivered
2062. User ID: 1674889420, Status: Not delivered
2063. User ID: 1676312895, Status: Not delivered
2064. User ID: 1677556164, Status: Not delivered
2065. User ID: 1679091879, Status: Delivered
2066. User ID: 1679642114, Status: Not delivered
2067. User ID: 1683813309, Status: Delivered
2068. User ID: 1684814396, Status: Not delivered
2069. User ID: 1686134676, Status: Not delivered
2070. User ID: 1686328176, Status: Not delivered
2071. User ID: 1687187968, Status: Delivered
2072. User ID: 1688537445, Status: Delivered
2073. User ID: 1689223863, Status: Delivered
2074. User ID: 1692056712, Status: Not delivered
2075. User ID: 1692140567, Status: Not delivered
2076. User ID: 1695982850, Status: Delivered
2077. User ID: 1696853531, Status: Delivered
2078. User ID: 1697687286, Status: Delivered
2079. User ID: 1697902123, Status: Not delivered
2080. User ID: 1698979084, Status: Delivered
2081. User ID: 1699691793, Status: Delivered
2082. User ID: 1699859950, Status: Not delivered
2083. User ID: 1700106215, Status: Delivered
2084. User ID: 1700129535, Status: Not delivered
2085. User ID: 1700734875, Status: Delivered
2086. User ID: 1701869272, Status: Not delivered
2087. User ID: 1705028059, Status: Delivered
2088. User ID: 1707056700, Status: Not delivered
2089. User ID: 1709238629, Status: Not delivered
2090. User ID: 1710459112, Status: Delivered
2091. User ID: 1711212300, Status: Delivered
2092. User ID: 1711439871, Status: Delivered
2093. User ID: 1713067583, Status: Not delivered
2094. User ID: 1713577205, Status: Delivered
2095. User ID: 1715914259, Status: Not delivered
2096. User ID: 1717917925, Status: Delivered
2097. User ID: 1718319236, Status: Delivered
2098. User ID: 1721435930, Status: Delivered
2099. User ID: 1722688648, Status: Not delivered
2100. User ID: 1723257962, Status: Not delivered
2101. User ID: 1723549259, Status: Delivered
2102. User ID: 1723588669, Status: Not delivered
2103. User ID: 1724512861, Status: Delivered
2104. User ID: 1724587980, Status: Delivered
2105. User ID: 1726258318, Status: Delivered
2106. User ID: 1726628591, Status: Delivered
2107. User ID: 1727056542, Status: Delivered
2108. User ID: 1727095178, Status: Not delivered
2109. User ID: 1728330038, Status: Delivered
2110. User ID: 1728388160, Status: Delivered
2111. User ID: 1729302484, Status: Delivered
2112. User ID: 1731848470, Status: Delivered
2113. User ID: 1732161649, Status: Delivered
2114. User ID: 1735020008, Status: Not delivered
2115. User ID: 1735591172, Status: Not delivered
2116. User ID: 1735780946, Status: Delivered
2117. User ID: 1735878609, Status: Not delivered
2118. User ID: 1736938199, Status: Not delivered
2119. User ID: 1738277120, Status: Delivered
2120. User ID: 1738366973, Status: Not delivered
2121. User ID: 1739980054, Status: Delivered
2122. User ID: 1740076020, Status: Not delivered
2123. User ID: 1741130272, Status: Delivered
2124. User ID: 1741255704, Status: Delivered
2125. User ID: 1742585382, Status: Delivered
2126. User ID: 1742726246, Status: Delivered
2127. User ID: 1743571111, Status: Delivered
2128. User ID: 1745727574, Status: Delivered
2129. User ID: 1745736455, Status: Delivered
2130. User ID: 1746472394, Status: Delivered
2131. User ID: 1747098438, Status: Not delivered
2132. User ID: 1747106818, Status: Not delivered
2133. User ID: 1747779018, Status: Delivered
2134. User ID: 1749491202, Status: Not delivered
2135. User ID: 1749569222, Status: Delivered
2136. User ID: 1750146155, Status: Delivered
2137. User ID: 1750155347, Status: Delivered
2138. User ID: 1750318764, Status: Delivered
2139. User ID: 1750388054, Status: Delivered
2140. User ID: 1751213509, Status: Not delivered
2141. User ID: 1751303887, Status: Delivered
2142. User ID: 1753054231, Status: Delivered
2143. User ID: 1753132041, Status: Not delivered
2144. User ID: 1753371879, Status: Delivered
2145. User ID: 1754001677, Status: Delivered
2146. User ID: 1754328589, Status: Not delivered
2147. User ID: 1756103370, Status: Delivered
2148. User ID: 1757633973, Status: Delivered
2149. User ID: 1758366483, Status: Delivered
2150. User ID: 1758533227, Status: Delivered
2151. User ID: 1758772733, Status: Not delivered
2152. User ID: 1759529843, Status: Not delivered
2153. User ID: 1759718146, Status: Not delivered
2154. User ID: 1760077984, Status: Delivered
2155. User ID: 1762089825, Status: Delivered
2156. User ID: 1762931291, Status: Not delivered
2157. User ID: 1765655990, Status: Delivered
2158. User ID: 1765799670, Status: Delivered
2159. User ID: 1766218473, Status: Not delivered
2160. User ID: 1766348311, Status: Not delivered
2161. User ID: 1767748475, Status: Not delivered
2162. User ID: 1768306949, Status: Not delivered
2163. User ID: 1768510938, Status: Delivered
2164. User ID: 1769697270, Status: Delivered
2165. User ID: 1769720679, Status: Delivered
2166. User ID: 1769769024, Status: Not delivered
2167. User ID: 1771185512, Status: Not delivered
2168. User ID: 1771934537, Status: Delivered
2169. User ID: 1772581528, Status: Not delivered
2170. User ID: 1772798815, Status: Delivered
2171. User ID: 1773089594, Status: Delivered
2172. User ID: 1773392980, Status: Delivered
2173. User ID: 1775014081, Status: Not delivered
2174. User ID: 1775666149, Status: Delivered
2175. User ID: 1775714515, Status: Delivered
2176. User ID: 1776150571, Status: Delivered
2177. User ID: 1778587851, Status: Not delivered
2178. User ID: 1779723284, Status: Delivered
2179. User ID: 1780275726, Status: Delivered
2180. User ID: 1780718441, Status: Not delivered
2181. User ID: 1783473112, Status: Delivered
2182. User ID: 1784232588, Status: Not delivered
2183. User ID: 1786358436, Status: Not delivered
2184. User ID: 1788804128, Status: Delivered
2185. User ID: 1789627553, Status: Not delivered
2186. User ID: 1789758010, Status: Delivered
2187. User ID: 1790273140, Status: Delivered
2188. User ID: 1790495060, Status: Not delivered
2189. User ID: 1791452360, Status: Delivered
2190. User ID: 1791544122, Status: Delivered
2191. User ID: 1791970852, Status: Delivered
2192. User ID: 1792615080, Status: Delivered
2193. User ID: 1792760875, Status: Delivered
2194. User ID: 1793049562, Status: Delivered
2195. User ID: 1793100997, Status: Delivered
2196. User ID: 1793165114, Status: Not delivered
2197. User ID: 1795101713, Status: Not delivered
2198. User ID: 1795498214, Status: Delivered
2199. User ID: 1796630284, Status: Not delivered
2200. User ID: 1796934367, Status: Not delivered
2201. User ID: 1797674526, Status: Delivered
2202. User ID: 1801941793, Status: Delivered
2203. User ID: 1802191053, Status: Delivered
2204. User ID: 1802721250, Status: Not delivered
2205. User ID: 1803749023, Status: Delivered
2206. User ID: 1804968345, Status: Delivered
2207. User ID: 1805351544, Status: Delivered
2208. User ID: 1805481320, Status: Delivered
2209. User ID: 1805537769, Status: Not delivered
2210. User ID: 1807405632, Status: Not delivered
2211. User ID: 1807607309, Status: Delivered
2212. User ID: 1809293012, Status: Not delivered
2213. User ID: 1809958508, Status: Delivered
2214. User ID: 1810699344, Status: Not delivered
2215. User ID: 1811286528, Status: Delivered
2216. User ID: 1811308553, Status: Delivered
2217. User ID: 1811317329, Status: Delivered
2218. User ID: 1811466846, Status: Delivered
2219. User ID: 1814461876, Status: Delivered
2220. User ID: 1815193523, Status: Not delivered
2221. User ID: 1815584859, Status: Delivered
2222. User ID: 1817350178, Status: Delivered
2223. User ID: 1817465558, Status: Delivered
